POS,NEG,HAS_NO,HAS_EXCLAMATION,WORDS,PRONOUNS,LABEL
2556,3,1,0,1,2.995732273553991,5,positive
2557,6,5,0,0,3.4011973816621555,2,negative
2558,9,1,1,0,3.5263605246161616,1,negative
2559,7,2,1,0,3.1780538303479458,4,negative
2560,1,2,0,0,1.9459101490553132,0,negative
2561,4,3,0,0,3.1354942159291497,1,negative
2562,4,2,0,0,3.1354942159291497,3,negative
2564,5,5,1,0,3.258096538021482,0,negative
2565,3,1,0,1,2.772588722239781,3,positive
2566,3,3,1,0,3.044522437723423,2,negative
2567,4,2,0,1,3.2188758248682006,0,negative
2569,3,2,0,0,2.5649493574615367,2,negative
2570,2,1,0,0,2.5649493574615367,1,positive
2571,2,3,0,0,2.772588722239781,0,negative
2572,5,1,0,0,3.295836866004329,1,negative
2573,3,1,0,0,2.6390573296152584,3,negative
2574,4,0,0,0,3.4657359027997265,4,negative
2575,8,4,0,0,3.4965075614664802,6,negative
2576,1,0,0,1,2.302585092994046,2,positive
2577,1,5,0,1,3.1780538303479458,3,negative
2578,5,0,0,0,2.8903717578961645,3,positive
2579,4,2,1,1,3.091042453358316,0,negative
2580,4,0,0,1,2.0794415416798357,0,positive
2581,1,1,0,0,1.791759469228055,1,positive
2582,2,0,0,0,3.332204510175204,4,negative
2583,8,3,0,0,3.4965075614664802,6,positive
2584,5,3,0,1,3.2188758248682006,2,negative
2585,2,2,0,0,2.772588722239781,1,negative
2587,7,3,0,1,3.4657359027997265,3,negative
2589,3,2,1,0,3.58351893845611,6,negative
2590,3,0,0,0,3.2188758248682006,1,negative
2591,3,0,0,1,2.8903717578961645,3,positive
2592,9,4,1,0,3.367295829986474,2,negative
2593,4,1,0,0,3.2188758248682006,1,negative
2594,3,3,0,0,3.2188758248682006,1,negative
2595,3,3,0,0,3.332204510175204,1,negative
2596,5,0,0,0,2.8903717578961645,2,negative
2597,4,1,0,0,2.833213344056216,1,negative
2598,4,1,1,0,2.0794415416798357,0,negative
2599,1,0,0,0,2.3978952727983707,1,negative
2600,2,1,0,0,2.995732273553991,6,negative
2601,5,4,0,0,3.295836866004329,2,negative
2602,7,2,0,1,2.995732273553991,1,positive
2604,4,4,1,0,2.70805020110221,1,negative
2605,8,2,1,0,3.2188758248682006,3,negative
2606,5,3,0,0,3.1780538303479458,4,negative
2607,2,0,1,0,1.6094379124341003,0,negative
2608,5,3,0,1,2.833213344056216,2,negative
2610,8,2,0,0,3.367295829986474,1,negative
2612,0,0,0,0,1.9459101490553132,0,positive
2613,4,2,0,0,3.2188758248682006,0,negative
2615,4,3,0,1,3.5553480614894135,3,negative
2616,9,3,0,0,3.367295829986474,2,positive
2617,1,1,0,1,2.1972245773362196,1,positive
2618,2,2,0,0,2.5649493574615367,2,negative
2619,1,1,0,0,1.9459101490553132,1,negative
2621,10,1,0,0,3.5553480614894135,1,negative
2622,2,0,1,0,2.4849066497880004,2,positive
2623,3,1,0,1,3.1354942159291497,3,negative
2624,6,3,1,0,3.4657359027997265,3,negative
2625,4,0,0,0,2.1972245773362196,1,positive
2627,7,0,0,0,3.2188758248682006,0,negative
2629,9,1,1,1,3.367295829986474,3,negative
2630,4,5,0,0,3.332204510175204,3,negative
2631,4,1,0,0,2.8903717578961645,1,positive
2632,4,3,0,0,2.9444389791664403,2,negative
2633,2,0,0,1,2.9444389791664403,2,positive
2634,10,1,1,0,3.4011973816621555,5,negative
2635,3,1,0,0,2.6390573296152584,3,negative
2636,4,6,0,0,3.295836866004329,3,negative
2637,6,1,0,0,3.4011973816621555,5,negative
2638,7,1,0,0,3.258096538021482,3,negative
2639,2,1,0,0,2.833213344056216,0,negative
2640,1,4,0,0,2.8903717578961645,1,negative
2641,1,3,0,0,2.5649493574615367,0,negative
2642,3,1,0,0,2.70805020110221,1,negative
2643,2,1,1,0,2.8903717578961645,3,negative
2645,4,0,0,1,2.8903717578961645,3,positive
2647,0,0,0,0,1.3862943611198906,1,positive
2648,6,2,0,1,3.258096538021482,4,negative
2649,6,4,0,1,3.5553480614894135,6,negative
2650,7,1,1,0,3.4011973816621555,6,negative
2651,4,4,0,0,3.044522437723423,1,negative
2652,5,1,0,0,3.258096538021482,3,negative
2653,3,3,0,0,2.833213344056216,1,negative
2657,3,2,1,0,2.6390573296152584,1,negative
2659,1,0,0,0,1.9459101490553132,1,negative
2660,8,2,0,0,3.4011973816621555,6,negative
2661,8,0,0,1,3.4339872044851463,4,negative
2662,3,3,0,1,3.1780538303479458,3,negative
2663,8,2,0,0,3.258096538021482,4,negative
2664,6,2,0,0,3.295836866004329,5,negative
2665,3,3,0,1,3.332204510175204,0,positive
2666,2,1,0,1,2.4849066497880004,1,positive
2667,8,2,1,0,3.4339872044851463,3,negative
2668,10,1,1,0,3.5263605246161616,2,negative
2670,2,1,0,0,2.302585092994046,0,negative
2671,2,0,0,0,2.5649493574615367,1,positive
2672,1,1,0,0,3.044522437723423,1,negative
2673,3,3,0,0,3.332204510175204,3,negative
2674,7,1,0,0,3.091042453358316,2,negative
2675,4,1,1,0,3.091042453358316,3,negative
2676,3,2,0,0,3.044522437723423,1,negative
2677,4,0,0,0,2.4849066497880004,1,negative
2678,3,0,0,1,2.833213344056216,4,positive
2679,6,1,0,0,3.1354942159291497,1,negative
2680,2,2,0,0,2.995732273553991,3,negative
2681,5,3,0,1,3.258096538021482,1,negative
2684,7,0,0,0,3.332204510175204,2,positive
2685,8,0,0,0,3.332204510175204,6,negative
2686,4,1,0,1,2.6390573296152584,1,positive
2687,5,0,0,0,3.1780538303479458,4,negative
2688,4,2,0,0,3.1354942159291497,3,negative
2689,1,0,0,1,1.6094379124341003,1,negative
2690,3,5,0,0,3.367295829986474,3,negative
2691,4,1,0,0,3.044522437723423,0,negative
2692,6,1,0,1,3.091042453358316,2,positive
2693,3,3,0,0,3.2188758248682006,2,negative
2694,9,2,0,0,3.367295829986474,4,negative
2696,0,1,0,0,2.6390573296152584,1,negative
2697,6,0,0,0,2.9444389791664403,3,negative
2699,5,1,0,0,3.332204510175204,2,negative
2700,10,1,0,1,3.4011973816621555,3,positive
2701,3,3,0,0,3.4965075614664802,3,negative
2702,5,1,0,0,3.332204510175204,5,negative
2703,4,1,0,0,2.3978952727983707,1,negative
2704,1,4,0,0,3.1780538303479458,3,negative
2705,2,2,0,0,2.833213344056216,4,negative
2706,5,3,0,0,3.4011973816621555,6,negative
2708,4,0,0,0,2.70805020110221,4,negative
2709,5,4,0,0,3.4965075614664802,3,negative
2710,3,0,0,1,3.044522437723423,1,positive
2711,6,1,0,0,2.995732273553991,1,negative
2712,2,0,0,1,2.0794415416798357,2,positive
2713,6,4,0,1,3.58351893845611,5,positive
2714,7,2,0,0,3.332204510175204,4,negative
2715,4,3,0,0,2.8903717578961645,1,negative
2716,2,0,0,0,2.302585092994046,2,positive
2717,1,2,0,0,2.4849066497880004,2,negative
2718,9,5,1,0,3.5553480614894135,1,negative
2719,4,4,0,0,3.332204510175204,2,negative
2720,6,0,0,0,3.332204510175204,3,negative
2721,9,2,0,0,3.4339872044851463,5,negative
2722,0,0,0,0,1.0986122886681098,1,positive
2723,6,2,0,0,3.4011973816621555,4,negative
2724,4,2,0,0,3.332204510175204,3,negative
2726,4,3,0,0,2.995732273553991,4,negative
2727,3,4,0,1,3.4965075614664802,5,negative
2728,5,5,0,1,3.332204510175204,1,negative
2729,2,1,0,0,2.8903717578961645,3,negative
2730,11,1,0,1,3.4339872044851463,2,negative
2731,4,2,0,0,3.295836866004329,3,negative
2732,8,2,0,0,3.1354942159291497,2,negative
2733,2,2,0,0,3.295836866004329,4,negative
2734,2,2,0,1,2.302585092994046,2,negative
2736,6,2,0,0,3.295836866004329,3,negative
2737,7,4,1,0,3.4011973816621555,1,negative
2738,4,1,0,1,3.295836866004329,1,negative
2739,1,1,0,0,2.70805020110221,3,negative
2741,5,3,0,0,3.367295829986474,1,negative
2742,5,2,0,0,3.295836866004329,4,negative
2743,4,1,0,0,2.995732273553991,3,negative
2744,7,3,0,1,3.367295829986474,4,positive
2745,1,0,0,0,1.791759469228055,0,positive
2746,3,1,0,0,2.4849066497880004,2,negative
2747,9,1,0,1,3.4339872044851463,9,negative
2748,3,7,0,1,3.258096538021482,1,positive
2749,11,2,0,1,3.4339872044851463,5,negative
2750,2,2,0,1,3.2188758248682006,1,negative
2751,3,4,1,0,3.1354942159291497,0,negative
2752,3,1,0,0,3.1780538303479458,1,negative
2754,6,1,0,0,3.1780538303479458,5,negative
2755,5,1,0,1,3.258096538021482,4,negative
2756,6,1,0,0,3.2188758248682006,0,negative
2757,7,1,0,1,3.367295829986474,1,positive
2758,1,0,0,0,2.1972245773362196,0,negative
2759,5,0,0,0,2.6390573296152584,2,negative
2760,5,1,0,0,3.258096538021482,1,negative
2761,5,1,0,1,3.1780538303479458,5,negative
2762,6,0,0,1,3.332204510175204,2,positive
2765,4,5,0,0,3.295836866004329,2,negative
2766,5,7,0,0,3.367295829986474,0,negative
2767,7,3,0,0,3.367295829986474,2,negative
2768,5,1,0,0,2.70805020110221,2,positive
2769,6,2,0,1,3.4339872044851463,5,negative
2770,2,3,0,0,2.4849066497880004,0,negative
2771,6,0,0,0,3.4339872044851463,4,positive
2772,1,0,0,0,2.995732273553991,1,negative
2773,3,2,0,1,2.833213344056216,2,negative
2774,3,4,1,0,3.332204510175204,2,negative
2777,10,2,0,0,3.6635616461296463,6,negative
2778,6,4,0,0,3.4965075614664802,4,negative
2780,6,2,0,1,3.295836866004329,4,positive
2781,4,1,0,0,3.1354942159291497,4,negative
2782,0,2,0,0,1.3862943611198906,0,negative
2784,3,6,0,0,3.332204510175204,1,negative
2785,5,0,0,1,3.044522437723423,3,negative
2786,5,0,0,0,3.091042453358316,3,negative
2787,4,1,0,0,2.70805020110221,1,negative
2788,5,4,0,1,3.4657359027997265,5,negative
2789,3,1,0,1,2.3978952727983707,2,positive
2790,4,3,0,1,3.1354942159291497,3,negative
2791,6,2,0,1,3.4339872044851463,2,negative
2792,1,3,0,0,3.367295829986474,6,negative
2793,9,4,0,0,3.367295829986474,5,negative
2794,8,1,0,0,3.4965075614664802,6,negative
2796,4,0,0,0,2.6390573296152584,2,negative
2797,5,4,0,0,2.772588722239781,1,negative
2799,2,0,0,0,2.1972245773362196,1,positive
2801,5,1,0,0,3.367295829986474,6,negative
2802,2,1,1,0,3.2188758248682006,3,negative
2805,3,0,0,0,2.4849066497880004,3,negative
2806,6,3,0,0,3.4011973816621555,5,negative
2808,8,0,0,1,3.367295829986474,5,positive
2809,7,1,1,1,3.4011973816621555,5,negative
2811,2,1,0,0,3.2188758248682006,4,negative
2814,3,2,0,0,3.4339872044851463,5,negative
2815,7,1,0,0,3.295836866004329,2,negative
2816,4,3,0,0,3.1354942159291497,1,negative
2817,3,2,0,0,2.772588722239781,2,negative
2818,8,2,0,0,3.1354942159291497,1,negative
2819,3,0,0,1,3.295836866004329,3,positive
2820,3,5,0,0,3.091042453358316,1,negative
2824,3,6,0,0,3.1780538303479458,4,negative
2825,5,3,0,0,3.2188758248682006,4,negative
2826,9,6,0,0,3.295836866004329,3,negative
2827,5,2,0,0,3.295836866004329,3,negative
2828,3,4,0,0,3.1354942159291497,4,negative
2830,5,3,0,0,3.295836866004329,4,negative
2831,7,1,0,0,3.1780538303479458,0,negative
2832,6,1,0,0,3.091042453358316,5,negative
2834,5,3,0,0,3.1354942159291497,4,negative
2835,1,1,0,1,2.1972245773362196,0,negative
2838,5,3,0,0,3.1780538303479458,1,negative
2839,7,0,0,0,3.258096538021482,1,negative
2840,1,0,0,0,1.9459101490553132,1,positive
2842,8,2,0,0,3.258096538021482,6,negative
2844,2,1,0,0,3.1780538303479458,5,positive
2845,2,3,1,0,3.044522437723423,0,negative
2847,7,2,0,0,3.1780538303479458,1,negative
2848,7,2,0,0,3.258096538021482,3,positive
2849,8,1,1,0,3.2188758248682006,0,negative
2850,2,1,0,1,3.091042453358316,2,negative
2851,2,0,0,1,2.1972245773362196,2,positive
2852,8,0,0,0,3.2188758248682006,5,negative
2854,4,2,1,0,3.6109179126442243,0,negative
2855,0,2,0,0,1.9459101490553132,1,negative
2856,1,1,0,1,2.772588722239781,1,negative
2857,3,1,0,1,2.772588722239781,3,positive
2858,2,1,0,0,2.8903717578961645,2,negative
2859,1,0,0,0,0.6931471805599453,0,positive
2860,3,1,0,0,2.9444389791664403,1,negative
2861,0,2,1,0,3.1354942159291497,4,negative
2862,7,0,0,0,2.9444389791664403,2,negative
2863,3,3,0,0,3.1354942159291497,1,negative
2864,6,2,0,0,3.258096538021482,1,negative
2865,4,0,0,0,2.772588722239781,2,negative
2866,4,2,0,1,3.1354942159291497,1,positive
2867,5,2,0,0,3.258096538021482,2,negative
2870,5,1,0,0,3.295836866004329,2,negative
2871,7,1,0,1,3.295836866004329,1,negative
2872,2,3,0,0,2.833213344056216,2,negative
2873,9,1,0,0,3.4339872044851463,3,negative
2874,3,0,0,0,2.5649493574615367,1,positive
2876,5,5,0,0,2.833213344056216,0,negative
2877,1,1,0,1,2.302585092994046,0,negative
2878,10,0,0,0,3.367295829986474,3,negative
2879,2,0,0,0,2.0794415416798357,1,negative
2880,7,5,0,0,3.4339872044851463,3,negative
2881,10,2,0,0,3.2188758248682006,3,negative
2882,4,6,0,0,3.4011973816621555,4,negative
2883,4,1,0,1,3.258096538021482,3,positive
2884,9,1,0,0,3.332204510175204,5,negative
2885,5,2,0,0,3.295836866004329,0,negative
2888,1,0,0,0,2.302585092994046,1,negative
2890,0,0,0,1,1.0986122886681098,0,positive
2891,7,2,0,1,3.2188758248682006,1,positive
2892,5,1,0,0,2.8903717578961645,2,negative
2893,4,3,0,0,2.772588722239781,2,positive
2894,5,0,0,0,3.091042453358316,2,negative
2896,2,0,0,0,2.0794415416798357,2,positive
2897,8,3,1,1,3.4965075614664802,5,negative
2899,8,2,0,0,3.1780538303479458,1,negative
2900,1,0,0,0,1.9459101490553132,0,positive
2902,6,0,0,0,3.2188758248682006,3,negative
2903,7,4,0,0,3.295836866004329,4,negative
2904,0,3,0,0,2.1972245773362196,0,negative
2905,2,0,0,1,2.8903717578961645,0,positive
2908,10,3,0,0,3.4965075614664802,2,negative
2909,1,1,0,1,2.3978952727983707,3,positive
2911,1,1,0,0,2.3978952727983707,0,negative
2912,5,3,0,0,3.4011973816621555,4,negative
2913,6,0,0,1,3.258096538021482,4,positive
2914,1,2,0,1,2.3978952727983707,0,positive
2915,1,0,0,0,1.791759469228055,0,positive
2916,6,1,0,0,3.258096538021482,2,positive
2917,2,1,0,1,2.3978952727983707,1,negative
2918,5,0,0,0,2.5649493574615367,0,negative
2920,4,0,0,0,2.772588722239781,2,negative
2922,4,1,0,0,3.044522437723423,1,negative
2923,3,0,0,0,1.9459101490553132,1,negative
2925,3,2,0,0,3.1780538303479458,3,negative
2926,7,1,0,0,3.295836866004329,4,negative
2927,7,4,0,1,3.367295829986474,4,negative
2928,2,2,0,0,2.4849066497880004,2,negative
2929,8,1,1,0,3.4011973816621555,1,negative
2930,0,2,0,0,2.833213344056216,2,negative
2931,6,3,0,0,3.4011973816621555,6,negative
2932,3,2,0,0,2.8903717578961645,2,negative
2933,6,1,0,1,3.258096538021482,2,negative
2934,7,4,0,0,3.258096538021482,2,negative
2935,6,4,1,0,3.2188758248682006,3,negative
2937,9,2,1,0,3.091042453358316,3,negative
2938,5,2,0,0,3.295836866004329,4,negative
2939,2,1,0,0,2.6390573296152584,0,negative
2940,3,2,0,0,2.4849066497880004,0,negative
2941,5,2,0,0,2.8903717578961645,1,positive
2942,3,0,0,0,2.772588722239781,2,negative
2943,4,1,0,0,3.332204510175204,4,negative
2944,5,3,0,0,3.58351893845611,2,negative
2945,8,1,0,0,3.1780538303479458,1,negative
2946,8,2,0,0,3.367295829986474,1,negative
2947,4,3,0,0,3.367295829986474,3,positive
2950,0,1,0,1,2.5649493574615367,0,positive
2951,5,1,0,0,3.044522437723423,0,negative
2952,5,3,0,0,3.258096538021482,4,positive
2953,1,3,0,1,3.091042453358316,0,negative
2954,4,0,0,0,2.6390573296152584,0,negative
2955,4,0,0,0,2.833213344056216,0,negative
2957,5,0,0,0,2.995732273553991,3,negative
2959,7,2,0,1,3.4965075614664802,2,negative
2960,8,1,1,0,3.4657359027997265,6,negative
2961,6,3,0,1,3.1354942159291497,2,negative
2962,0,0,0,1,1.0986122886681098,0,positive
2963,4,2,0,0,2.772588722239781,1,negative
2965,5,1,0,0,2.5649493574615367,2,negative
2966,5,3,1,0,2.772588722239781,2,negative
2967,7,3,1,0,3.1780538303479458,2,negative
2968,4,3,0,0,3.258096538021482,1,negative
2969,3,4,0,0,3.295836866004329,0,negative
2971,10,2,1,0,3.4965075614664802,5,negative
2973,5,2,0,0,3.4965075614664802,5,negative
2974,5,4,0,0,3.1354942159291497,0,positive
2976,5,5,0,0,3.1354942159291497,1,negative
2977,2,5,0,0,2.8903717578961645,0,negative
2978,3,3,0,0,2.772588722239781,2,negative
2979,4,6,0,0,3.1354942159291497,1,positive
2980,6,4,1,0,3.4011973816621555,0,negative
2981,3,2,0,0,2.8903717578961645,1,negative
2982,5,4,0,0,3.4657359027997265,1,negative
2983,5,1,1,0,2.995732273553991,0,negative
2984,0,2,0,0,1.791759469228055,1,negative
2986,5,0,0,0,2.833213344056216,0,negative
2987,7,0,0,0,2.995732273553991,1,negative
2988,3,1,0,0,2.4849066497880004,2,negative
2989,1,0,0,1,1.9459101490553132,1,positive
2990,5,2,0,0,3.091042453358316,1,negative
2991,4,4,0,0,3.1354942159291497,2,negative
2992,6,1,0,0,3.258096538021482,2,negative
2993,4,1,0,0,2.9444389791664403,4,negative
2994,4,3,0,0,3.367295829986474,3,negative
2995,1,1,0,1,2.1972245773362196,0,positive
2996,2,1,0,0,3.2188758248682006,1,negative
2997,2,1,0,0,1.9459101490553132,2,positive
2999,0,0,0,1,1.9459101490553132,0,positive
3000,0,4,0,0,2.3978952727983707,0,negative
3001,3,6,0,0,3.1354942159291497,3,negative
3004,2,1,0,0,2.5649493574615367,1,negative
3005,3,4,0,0,3.1780538303479458,2,negative
3006,4,1,1,0,3.4011973816621555,2,negative
3009,3,5,0,0,3.2188758248682006,3,negative
3010,3,0,1,0,2.70805020110221,0,negative
3012,1,0,0,0,1.6094379124341003,0,negative
3013,8,3,0,0,3.4011973816621555,3,negative
3014,7,0,1,0,2.833213344056216,3,negative
3017,8,1,0,0,3.2188758248682006,5,negative
3018,5,1,0,0,2.4849066497880004,1,negative
3019,6,3,0,0,3.4657359027997265,3,negative
3020,3,2,0,1,2.6390573296152584,2,positive
3021,9,3,0,0,3.295836866004329,2,positive
3022,3,2,0,0,3.044522437723423,1,negative
3024,9,2,0,1,3.367295829986474,4,negative
3025,8,3,0,0,3.5553480614894135,4,negative
3027,9,5,0,0,3.5263605246161616,3,negative
3028,3,6,0,0,3.295836866004329,3,negative
3029,3,5,0,0,2.995732273553991,3,negative
3030,8,1,0,0,3.258096538021482,7,negative
3031,3,0,0,0,2.4849066497880004,3,negative
3032,3,0,0,0,2.833213344056216,3,negative
3033,4,2,0,0,2.772588722239781,3,negative
3035,5,1,0,0,3.2188758248682006,2,positive
3036,0,0,0,0,1.3862943611198906,0,positive
3039,7,0,0,1,3.4657359027997265,3,negative
3041,5,3,0,0,3.044522437723423,1,negative
3042,6,5,0,0,3.367295829986474,1,negative
3043,6,3,0,0,3.295836866004329,4,negative
3044,6,3,0,0,3.367295829986474,2,negative
3045,2,1,0,0,2.6390573296152584,3,negative
3046,0,2,0,1,3.258096538021482,2,negative
3047,0,0,0,0,1.791759469228055,0,negative
3048,5,4,0,0,3.1780538303479458,1,positive
3049,5,4,0,0,3.2188758248682006,2,negative
3051,3,4,0,1,3.1780538303479458,1,negative
3052,4,1,0,0,3.044522437723423,1,negative
3053,4,1,1,0,2.70805020110221,1,negative
3054,6,3,0,0,3.4339872044851463,1,negative
3056,0,3,0,1,2.9444389791664403,1,positive
3057,4,2,0,0,3.4657359027997265,1,negative
3058,5,2,0,0,3.258096538021482,5,negative
3059,2,0,0,0,3.1354942159291497,1,positive
3060,6,1,0,0,3.295836866004329,1,negative
3062,5,2,1,0,2.995732273553991,0,negative
3063,4,1,0,0,3.4339872044851463,6,negative
3064,2,3,0,1,3.091042453358316,1,negative
3065,3,3,0,0,3.091042453358316,2,negative
3067,3,6,0,0,2.8903717578961645,4,negative
3068,4,2,0,1,3.091042453358316,3,negative
3069,3,2,0,0,2.9444389791664403,3,negative
3070,4,0,0,1,3.367295829986474,2,positive
3071,4,0,0,0,1.791759469228055,0,positive
3072,4,3,0,0,2.995732273553991,1,negative
3073,1,1,0,1,2.3978952727983707,2,negative
3075,6,1,0,1,3.367295829986474,1,positive
3076,1,2,0,0,2.6390573296152584,1,negative
3077,2,2,0,0,2.302585092994046,1,negative
3078,6,0,0,1,3.1780538303479458,1,negative
3079,7,2,0,1,3.258096538021482,0,negative
3080,5,2,0,1,3.4965075614664802,5,negative
3081,6,3,0,0,3.367295829986474,3,negative
3082,2,4,0,0,2.833213344056216,0,negative
3084,6,2,0,0,3.332204510175204,4,negative
3085,6,2,0,0,3.1780538303479458,2,positive
3087,2,1,0,0,2.8903717578961645,4,negative
3088,5,4,0,1,3.5553480614894135,4,positive
3089,7,2,1,0,3.295836866004329,3,negative
3090,5,1,1,0,3.332204510175204,2,negative
3091,2,0,0,0,2.6390573296152584,4,negative
3094,7,3,1,0,3.258096538021482,1,negative
3095,8,2,0,0,3.295836866004329,4,negative
3096,5,2,0,0,3.1780538303479458,4,negative
3097,4,0,0,0,2.1972245773362196,1,negative
3098,7,2,0,0,3.4011973816621555,3,negative
3099,7,2,0,0,3.295836866004329,1,negative
3100,2,4,0,0,2.833213344056216,1,negative
3101,0,2,0,0,2.995732273553991,0,negative
3102,3,2,1,0,2.995732273553991,0,negative
3103,2,0,0,0,2.0794415416798357,1,positive
3104,5,2,0,0,3.044522437723423,1,negative
3105,5,1,1,0,3.4011973816621555,1,negative
3106,5,1,0,0,3.4011973816621555,5,negative
3108,3,2,0,0,3.258096538021482,3,negative
3109,5,0,0,0,3.1780538303479458,3,positive
3110,4,1,0,0,3.332204510175204,2,negative
3111,5,1,0,1,3.091042453358316,5,negative
3112,5,0,0,0,2.70805020110221,3,positive
3113,3,0,0,0,1.9459101490553132,1,positive
3114,2,2,0,0,2.8903717578961645,1,negative
3115,1,1,0,1,2.4849066497880004,2,positive
3116,4,7,0,0,3.295836866004329,2,negative
3117,3,0,0,0,3.1354942159291497,3,positive
3119,3,4,0,1,3.332204510175204,1,negative
3120,6,1,0,0,3.044522437723423,5,negative
3121,7,1,0,0,3.4657359027997265,7,negative
3122,3,3,0,0,3.295836866004329,2,negative
3124,6,1,0,0,3.091042453358316,2,negative
3126,7,1,0,0,2.8903717578961645,1,negative
3127,7,4,0,0,3.6375861597263857,8,negative
3128,5,5,0,0,3.4011973816621555,1,negative
3129,7,1,0,1,3.1354942159291497,6,positive
3130,1,0,0,1,2.0794415416798357,1,positive
3131,0,0,0,0,0.6931471805599453,0,positive
3132,6,1,0,0,3.1780538303479458,7,negative
3133,1,3,0,1,2.995732273553991,0,positive
3134,5,1,0,0,3.1780538303479458,2,negative
3135,1,2,0,1,3.367295829986474,0,negative
3136,3,1,0,1,2.5649493574615367,4,negative
3137,0,1,0,1,2.1972245773362196,0,positive
3138,3,0,0,0,2.0794415416798357,1,positive
3139,4,1,1,0,3.091042453358316,1,negative
3140,1,2,0,0,2.70805020110221,2,negative
3141,5,3,0,1,3.4011973816621555,4,negative
3142,0,0,0,0,2.1972245773362196,1,positive
3143,5,1,0,0,3.091042453358316,3,negative
3146,3,1,0,0,2.833213344056216,1,negative
3149,4,5,0,0,3.044522437723423,1,negative
3150,7,5,0,0,3.332204510175204,2,negative
3153,1,2,0,0,2.4849066497880004,2,negative
3154,5,1,0,0,3.091042453358316,2,positive
3155,2,2,0,0,2.70805020110221,1,negative
3156,9,3,0,0,3.5263605246161616,2,negative
3159,6,2,0,0,3.4657359027997265,5,negative
